Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code
BT13 3BW,Yes,54.609347,-5.965266,144047,531026,NW440310,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",,,"","","Woodvale 2","",,57,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001629,N06000002,12,1,1,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25M+PV
BT13 3BX,Yes,54.612352,-5.963862,144156,531355,NW441313,"","Belfast","Forth River",N09000003,N08000327,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",23,12,"","","Woodvale 3","",,67,,95GG51S3,,N99999999,"(pseudo) Northern Ireland",,N00001635,N06000002,17,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ26P+WF
BT13 3BY,Yes,54.605792,-5.962766,144186,530622,NW441306,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",88,43,"","","Woodvale 1","",,44,,95GG51S1,,N99999999,"(pseudo) Northern Ireland",,N00001625,N06000002,8,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24P+8V
BT13 3BZ,Yes,54.606523,-5.961862,144249,530700,NW442306,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",39,22,"","","Woodvale 2","",,42,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001634,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+J7
BT13 3DA,Yes,54.605785,-5.960723,144318,530613,NW443306,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",21,11,"","","Woodvale 2","",,37,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001634,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+8P
BT13 3DB,Yes,54.60772,-5.961446,144283,530831,NW442308,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",70,46,"","","Woodvale 2","",,44,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+3C
BT13 3DD,Yes,54.607252,-5.961408,144283,530779,NW442307,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",35,20,"","","Woodvale 2","",,42,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+WC
BT13 3DE,Yes,54.607159,-5.960701,144328,530766,NW443307,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",27,12,"","","Woodvale 2","",,40,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+VP
BT13 3DF,No,54.607186,-5.960684,144329,530769,NW443307,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1994-05-01,2000-06-01,"","",,,"","","Woodvale 2","",,40,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,8,1,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+VP
BT13 3DG,Yes,54.606909,-5.960233,144356,530737,NW443307,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",10,4,"","","Woodvale 2","",,39,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ24Q+QW
BT13 3DH,Yes,54.607791,-5.960886,144320,530837,NW443308,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",72,37,"","","Woodvale 2","",,43,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001631,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+4J
BT13 3DJ,Yes,54.608326,-5.962236,144236,530901,NW442309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",27,15,"","","Woodvale 2","",,48,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001633,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+84
BT13 3DL,No,54.608214,-5.960369,144356,530882,NW443308,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,2006-03-01,"","",,,"","","Woodvale 2","",,42,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001632,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+7V
BT13 3DN,Yes,54.608646,-5.962035,144251,530936,NW442309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",58,26,"","","Woodvale 2","",,49,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001631,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+F5
BT13 3DP,Yes,54.609182,-5.960801,144334,530991,NW443309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",21,11,"","","Woodvale 2","",,45,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001631,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+MM
BT13 3DQ,Yes,54.608654,-5.959279,144429,530927,NW444309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",7,5,"","","Woodvale 2","",,42,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001632,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25R+F7
BT13 3DR,Yes,54.608793,-5.960062,144379,530945,NW443309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,,"","",23,11,"","","Woodvale 2","",,43,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001631,N06000002,12,1,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+GX
BT13 3DS,No,54.608437,-5.960312,144361,530907,NW443309,"","Belfast","Woodvale",N09000003,N08000360,Northern Ireland,N99999999,"Belfast North",1984-12-01,1996-06-01,"","",,,"","","Woodvale 2","",,42,,95GG51S2,,N99999999,"(pseudo) Northern Ireland",,N00001632,N06000002,12,8,0,2019-11-23,"",,BT,BT13,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ25Q+9V
